title,descr,price,year,km,transmission,location,date_posted,link,date_imported,Marca_x,Tipo,Modelo_x,Marca_y,Modelo_y,Comuna,Region
HYUNDAI GRAND i10 FULL AIRE 2019.Documentos al Día,"Vendo HYUNDAI GRAND i10, 1.2cc FULL AIRE 2019. Documentos al día

VER EN: Avda. Salvador Allende 243 (Ex Salesianos).- San Joaquín
Fono: 996485495",6950000.0,2019,82000.0,Manual  ,"San Joaquín,  Región Metropolitana", Ayer a las 11:30,https://www.yapo.cl/vehiculos/hyundai-grand-i10-full-aire-2019documentos-al-dia_88301292,2023-10-04 01:40:29.300307,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I10 AIRE,San Joaquín, Región Metropolitana
HYUNDAY Accent 2011,"Vendo por renovación. Neumáticos con 1 año de uso. Segundo dueño. Económico 1.4 c.c. Poco Uso. Mantención reciente (filtro aire, aceite, combustible, correa distribución, bujías). Solo interesados coordinar visita. Detalles en pintura (sol). Valor Conversable según OFERTA.",5092500.0,2011,150000.0,Automático  ,"Concepción,  VIII Biobío", Ayer a las 11:16,https://www.yapo.cl/vehiculos/hyunday-accent-2011_83640538,2023-10-04 01:40:29.301308,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Concepción, VIII Biobío
Hyundai tucson,"sub en excelente estado, poco uso.
45.800 km
neumaticos casi nuevos
2 llaves originales
Aire acodicionado.
Mantenciones y cambio de aceite recien hechos.
Mandos al volante
Radio original del auto con bluetooth
Toda la documentación al día, sin partes ni multas de ningún tipo. 
Puente alto",10600000.0,2015,47800.0,Manual  ,"Puente Alto,  Región Metropolitana", Ayer a las 11:07,https://www.yapo.cl/vehiculos/hyundai-tucson_88222205,2023-10-04 01:40:29.301308,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Puente Alto, Región Metropolitana
HYUNDAI SANTA FE 2.2cc diesel 2013,"OPORTUNIDAD!!!

Impecable.

Motor diesel 2.2cc

Automatico 

Full equipo 

Único dueño 

Tercera fila de asientos 

FINANCIAMIENTO 

RECIBO VEHÍCULO",11500000.0,2013,165000.0,Automático  ,"Ñuñoa,  Región Metropolitana", Ayer a las 11:05,https://www.yapo.cl/vehiculos/hyundai-santa-fe-22cc-diesel-2013_87704481,2023-10-04 01:40:29.302307,HYUNDAI,Sedán,ACCENT,HYUNDAI,SANTA FE,Ñuñoa, Región Metropolitana
"Hyundai Atos, excelente estado","Vendo Hyundai Atos en impecables condiciones aire acondicionado frenos ABS, tapiz en estado como nuevo radio CarPlay rendimiento 17 km/Lt. Dudas o consultas realmente interesados contactar por WhatApss ",7500000.0,2022,22000.0,Manual  ,"San Miguel,  Región Metropolitana", Ayer a las 10:24,https://www.yapo.cl/vehiculos/hyundai-atos-excelente-estado_88280663,2023-10-04 01:40:29.302307,HYUNDAI,Sedán,ACCENT,HYUNDAI,OS,San Miguel, Región Metropolitana
Hyundai tucson gl 4x4 2.0 at 2014,COLOR: BLANCO IMPECABLE ESTADO GENERAL. 2.0. AUTOMATICO.  4X4. DIESEL.  Recibimos vehículos en parte de pago. Créditos hasta 48 cuotas. Aceptamos tarjetas de crédito. AUT. TALCIANI Y BASUALDO. MANUEL MONTT 1909. PROVIDENCIA.,10950000.0,2014,189727.0,Automático  ,"Providencia,  Región Metropolitana", Ayer a las 10:07,https://www.yapo.cl/vehiculos/hyundai-tucson-gl-4x4-20-at-2014_87741491,2023-10-04 01:40:29.303307,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON GL,Providencia, Región Metropolitana
Hyundai santa fe 2014,"¡Los MEJORES MODELOS y PRECIOS del mercado en DIFOR!
Compra seguro, simple y rápido.
Automotora con más de 40 años en el mercado automotriz.
Encontrarás modelos USADOS DE SELECCIÓN, chequeados por nuestro staff de mecánicos especializados.
Ofrecemos opciones de financiamiento que se ajusten a tus necesidades y posibilidades de pago.
¿Qué esperas?
Cotiza con nuestros ejecutivos o visítanos en las distintas sucursales desde Santiago a Castro. ¡No olvides consultar por nuestras ofertas del mes!",10990000.0,2014,138000.0,Manual  ,"Concepción,  VIII Biobío", Ayer a las 10:05,https://www.yapo.cl/vehiculos/hyundai-santa-fe-2014_87801445,2023-10-04 01:40:29.303307,HYUNDAI,Sedán,ACCENT,HYUNDAI,SANTA FE,Concepción, VIII Biobío
Hyundai accent 2015,"Vehículo en excelente estado, papeles al dia. Contamos con crédito automotriz, pie mínimo mínimo del 30%, tarjetas bancarias.

Full equipo ac 
Dirección hidráulica 
Alza vidrios eléctricos 
Airbag 
Espejos eléctricos 
Caja sexta 
Cierre centralizado 
Excelente 

Llamar o wsp al +56975167269 o +56992267503",6790000.0,2015,130000.0,Manual  ,"La Florida,  Región Metropolitana", Ayer a las 10:03,https://www.yapo.cl/vehiculos/hyundai-accent-2015_87917686,2023-10-04 01:40:29.304307,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,La Florida, Región Metropolitana
Hyundai santa fe 2014,..,15490000.0,2014,123000.0,Manual  ,"La Serena,  IV Coquimbo", Ayer a las 09:53,https://www.yapo.cl/vehiculos/hyundai-santa-fe-2014_87111407,2023-10-04 01:40:29.304307,HYUNDAI,Sedán,ACCENT,HYUNDAI,SANTA FE,La Serena, IV Coquimbo
Hyundai elantra 2018,"¡Reserva por $300.000, con garantía desde 6 meses! Tomamos tu auto en parte de pago al mejor precio del mercado, financiamiento desde un 20% pie con entrega inmediata. Calidad y seguridad por SALFA, con 86 años de trayectoria. ¡No te lo pierdas! Contact Center 600 360 6200.",11990000.0,2018,51935.0,Manual  ,"La Serena,  IV Coquimbo", Ayer a las 09:51,https://www.yapo.cl/vehiculos/hyundai-elantra-2018_88087102,2023-10-04 01:40:29.305307,HYUNDAI,Sedán,ACCENT,HYUNDAI,ELANTRA,La Serena, IV Coquimbo
HYUNDAI I-10,Auto económico parte a la llave conversable ,3400000.0,2010,149000.0,Manual  ,"Limache,  V Valparaíso", Ayer a las 09:40,https://www.yapo.cl/vehiculos/hyundai-i-10_88299965,2023-10-04 01:40:29.305307,HYUNDAI,Sedán,ACCENT,HYUNDAI,I-10,Limache, V Valparaíso
Hyundai grand i10 2018,HYUNDAI GRAND I10,8500000.0,2018,39000.0,Manual  ,"Vitacura,  Región Metropolitana", Ayer a las 09:33,https://www.yapo.cl/vehiculos/hyundai-grand-i10-2018_84582172,2023-10-04 01:40:29.306307,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I10,Vitacura, Región Metropolitana
Hyundai Santa Fe 4x4 full,"Auto familiar, cómodo, full equipo, versión Top de línea, sunroof, asientos de cuero en las 3 corridas, encendido smart key, control al volante, 4 x 4, neumáticos de 1 año de uso, mantenciones y documentación al día. Valor conversable",7580000.0,2010,159000.0,Automático  ,"Quinta Normal,  Región Metropolitana", Ayer a las 09:32,https://www.yapo.cl/vehiculos/hyundai-santa-fe-4x4-full_87728800,2023-10-04 01:40:29.306307,HYUNDAI,Sedán,ACCENT,HYUNDAI,SANTA FE,Quinta Normal, Región Metropolitana
Hyundai grand i 10 value full 2021 flamante,"Hyundai gran i 10 12000kls full llantas frenos abs botón de partida y apertura con botón cámara pantalla2 juegos de llaves sin ningún detalle toda la documentación al día y a mi nombre , esta homologado  sin ningún detalle modelo nuevo  las llantas son de aliacion y color titanio",9200000.0,2021,12000.0,Manual  ,"Providencia,  Región Metropolitana", Ayer a las 09:31,https://www.yapo.cl/vehiculos/hyundai-grand-i-10-value-full-2021-flamante_88291319,2023-10-04 01:40:29.306307,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I 10 VALUE FLAMANTE,Providencia, Región Metropolitana
Hyundai creta valué mecánica 1.5 año 2022,"HYUNDAI CRETA VALUÉ MECÁNICA 1.5 AÑO 2022

☎️📱FONO CONTACTO: 940917734📱☎️

👨🏼_ ÚNICO PROPIETARIO
🛣_ 40 MIL KM
⚙️_ MOTOR 1.5
⛽️_ GASOLINA 
🗝️_ DOS LLAVES
📍_ CAJA MECÁNICA  DE 6 VELOCIDADES
🚜_ CONTROL DE TRACCIÓN 
📹_ RADIO CON CÁMARA DE RETROCESO CON LÍNEAS DE DEMARCACIÓN Y SENSORES PROXIMIDAD 
🖥_ RADIO 9 PULGADAS CON SISTEMA CARPLAY / ANDROID 
📲_MODULO DE LLAMADAS CON MANDOS AL VOLANTE 
🎒_ AIRBAG DELANTEROS,  (PILOTO Y COPILOTO)
❄️_ AIRE ACONDICIONADO 
🦿_ FRENOS (ABS) CON (EBD)
🦿_ ASISTENTE PARQUEO CON CÁMARA RETROCESO Y LÍNEAS DE DEMARCACIÓN 
💺_ ANCLAJE ISOFIX Y SENSOR (TPMS).

☎️ 🏪SOMOS AUTOMOTRIZ EL LOA ESTAMOS UBICADOS EN GRANADEROS NRO. 2223 🏪☎️

☎️📱FONO CONTACTO: 940917734📱☎️

💳💸💰CONTAMOS CON FINANCIAMIENTO AUTOMOTRIZ EN DIFERENTES ENTIDADES:💰💸💳

_ OLX AUTOS
_ SANTANDER CONSUMER
_ FALABELLA
_ TANNER
_ FORUM",16490000.0,2022,40000.0,Manual  ,"Calama,  II Antofagasta", Ayer a las 09:04,https://www.yapo.cl/vehiculos/hyundai-creta-value-mecanica-15-ano-2022_86619237,2023-10-04 01:40:29.307308,HYUNDAI,Sedán,ACCENT,HYUNDAI,CRETA,Calama, II Antofagasta
Hyundai accent hci 1.4 mt plus,"VEHICULO ENTREGA INMEDIATA!! EN CONCESIONARIO OFICIAL. HYUNDAI ACCENT HCi 1.4 MT PLUS. VALOR INCLUYE BONO DE $2.000.000 CON CREDITO AMICAR PLAN COMPRA MAESTRA, PRECIO DE LISTA AL CONTADO $13.490.000, VALORES VALIDOS HASTA EL 30 DE SEPTIEMBRE DE 2023. RECIBIMOS AUTOS SEMINUEVOS EN PARTE DE PAGO.COORDINAMOS ENTREGA EN TODO CHILE, SIN COSTO ADICIONAL, CONSULTANOS.",11490000.0,2023,0.0,Manual  ,"Temuco,  IX Araucanía", Ayer a las 08:28,https://www.yapo.cl/vehiculos/hyundai-accent-hci-14-mt-plus_86547847,2023-10-04 01:40:29.308306,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT HCI,Temuco, IX Araucanía
Hyundai tucson,"vehículo full equipo, alarma cierre, aire acondicionado, alza vidrios eléctricos, llantas, 
recibimos vehiculo en parte de pago
gestiuonamos tu credito con un 20% de pie hasta 48 cuotas",8480000.0,2013,137567.0,Manual  ,"Macul,  Región Metropolitana", Ayer a las 08:20,https://www.yapo.cl/vehiculos/hyundai-tucson_85781437,2023-10-04 01:40:29.309342,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Macul, Región Metropolitana
Hyundai grand i10 2021,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",7880000.0,2021,29680.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 08:07,https://www.yapo.cl/vehiculos/hyundai-grand-i10-2021_88300686,2023-10-04 01:40:29.309342,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I10,Osorno, X Los Lagos
Hyundai creta 2021,"PRECIO LISTA: $12.490.000 PRECIO CON FINANCIAMIENTO O VEHICULO EN PARTE DE PAGO: $11.990.000 Elias :+56988306551 Melissa :+56968332478 astararetail.cl- Único en su estado- Real Oportunidad en Seminuevos - Recibimos tu auto en parte de pago - Financiamiento con Santander- Cancela con Tarjetas de crédito o transferencia - Entrega inmediata - Descuentos y Bonos Exclusivos- Calidad y Seguridad. Vendemos marcas como: Jeep, Chevrolet, Chery, Volkswagen, Kia, Hyundai, Suzuki, Toyota, Peugeot, Nissan, Ford, Mazda, MG y mas",11990000.0,2021,64650.0,Manual  ,"Ñuñoa,  Región Metropolitana", Ayer a las 08:04,https://www.yapo.cl/vehiculos/hyundai-creta-2021_87798697,2023-10-04 01:40:29.309342,HYUNDAI,Sedán,ACCENT,HYUNDAI,CRETA,Ñuñoa, Región Metropolitana
Hyundai tucson 2020,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",14980000.0,2020,47730.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 07:58,https://www.yapo.cl/vehiculos/hyundai-tucson-2020_88300262,2023-10-04 01:40:29.310340,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Osorno, X Los Lagos
Hyundai accent 2020,Seminuevos Gildemeister Concepción Paicaví 3310-A Autopista a Talcahuano Teléfonos: +55969198923 +56982329857 jmulloa@gildemeister.cl jfuentese@gildemeister.cl,8480000.0,2020,44092.0,Manual  ,"Concepción,  VIII Biobío", Ayer a las 07:30,https://www.yapo.cl/vehiculos/hyundai-accent-2020_88302968,2023-10-04 01:40:29.310340,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Concepción, VIII Biobío
Hyundai palisade 2021,"ENTREGA INMEDIATA // Tenemos financiamiento, pie desde el 20%, recibimos vehículo en parte de pago // obtén tú vehículo pagando con tarjeta débito, tarjeta crédito, transferencia bancaria, deposito en el banco // para mas información contactar al numero del vendedor (automotores gildemeister)",42480000.0,2021,33000.0,Automático  ,"Vitacura,  Región Metropolitana", Ayer a las 07:14,https://www.yapo.cl/vehiculos/hyundai-palisade-2021_88299681,2023-10-04 01:40:29.311342,HYUNDAI,Sedán,ACCENT,HYUNDAI,PALISADE,Vitacura, Región Metropolitana
Hyundai tucson 2020,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",15180000.0,2020,48260.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 07:11,https://www.yapo.cl/vehiculos/hyundai-tucson-2020_88300173,2023-10-04 01:40:29.311342,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Osorno, X Los Lagos
Hyundai santa fe 2019,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",18880000.0,2019,78350.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 07:11,https://www.yapo.cl/vehiculos/hyundai-santa-fe-2019_88300132,2023-10-04 01:40:29.312339,HYUNDAI,Sedán,ACCENT,HYUNDAI,SANTA FE,Osorno, X Los Lagos
Hyundai Grand i10 2019,"HYUNDAI GRAND i10 1.2
Se vende por renovación",7500000.0,2019,32800.0,Manual  ,"Maipú,  Región Metropolitana", Ayer a las 04:45,https://www.yapo.cl/vehiculos/hyundai-grand-i10-2019_88299431,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I10,Maipú, Región Metropolitana
Impecable Hyundai Elantra 1.6 gls,"Hyundai Elantra 1.6 gls aire condicionado, cierre centralizado alzavidrios en las 4 puertas doble airbag, neumáticos nuevos, mantenimiento de frenos, cambio de aceite reciente y filtros, revisión técnica obtenida ( legalmente) en agosto el auto está impecable, tiene varios extras, radio con pantalla sensor de retroceso etc, detalles acordé al año muy buen auto extremadamente económico barato de repuesto tapiz impecable, el valor es negociable si le gusta el auto podemos llegar a buen acuerdo solo presencial, no dude en coordinar una visita, se encuentra en San Bernardo en la villa maestranza. Puede contactarme por wzp o correo electrónico,o por mensajería de yapo solo se vende por otro proyecto en mente, no tiene deudas, ni prenda, el auto está llegar y transferir y disfrutarlo, la patente la oculte por razones de seguridad en las fotos expuestas, saludos.",5600000.0,2010,160000.0,Manual  ,"San Bernardo,  Región Metropolitana", Ayer a las 04:11,https://www.yapo.cl/vehiculos/impecable-hyundai-elantra-16-gls_88299348,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ELANTRA,San Bernardo, Región Metropolitana
Hyundai Accent,"Accent RB 1.4, papeles al día, versión con aire acondicionado, solo verdaderos interesados",6800000.0,2015,121000.0,Manual  ,"Concepción,  VIII Biobío", Ayer a las 04:10,https://www.yapo.cl/vehiculos/hyundai-accent_88299347,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Concepción, VIII Biobío
Hyundai veloster 2013,En muy buen estado (precio conversable),8000000.0,2013,74000.0,Manual  ,"Victoria,  IX Araucanía", Ayer a las 02:13,https://www.yapo.cl/vehiculos/hyundai-veloster-2013_88299220,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,VELOSTER,Victoria, IX Araucanía
Hyundai tucson,"Vendo mi joyita, solo 75.000km, excelente estado tanto el exterior (ningun abollon ni rayas) como el interior (tapiz como nuevo) cuidado maniaco. ningún tipo de detalle. Espejos abatibles, alzavidrios, aire acondicionado etc. Documentacion al dia y transferible.
Vendo solo por proyecto de trabajo, poco conversable, verlo es comprarlo.",10900000.0,2016,75000.0,Manual  ,"Concepción,  VIII Biobío", Ayer a las 01:40,https://www.yapo.cl/vehiculos/hyundai-tucson_86846370,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Concepción, VIII Biobío
Hyundai grand i-10 2019,"HYUNDAI GRAN i10 2010 ¡ Impecable !
Full equipo
Aire Acondicionado
Cierre Centralizado
Sistema Car Aplee Android
Cámara de retroceso
Grabado de patentes en vidrios
Valor Conversable",7480000.0,2019,50000.0,Manual  ,"Quilicura,  Región Metropolitana", 02 oct 2023 a las 23:40,https://www.yapo.cl/vehiculos/hyundai-grand-i-10-2019_88220394,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,GRAND I-10,Quilicura, Región Metropolitana
Hyundai eon año 2017 con 47mil en km,"Se vende hyundai eon, año 2017 con 47 mil en kilometraje, mantenciones al día , con dos llaves y dos alarma, unica dueña, detalles minimos estéticos. Interesados para mas información llamar o whatsapp",5950000.0,2017,47000.0,Manual  ,"Ancud,  X Los Lagos", 02 oct 2023 a las 23:25,https://www.yapo.cl/vehiculos/hyundai-eon-ano-2017-con-47mil-en-km_88298874,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,EON,Ancud, X Los Lagos
Hyundai accent 2019,"Hyundai accent rb 1,6 automático full. Aire acondicionado, llantas en las 5 ruedas, sunroof, espejos eléctricos , mandos al volante, asiento regulable en altura, radio pantalla tóuch. Consultas por WhatsApp.",9200000.0,2019,52000.0,Automático  ,"Puente Alto,  Región Metropolitana", 02 oct 2023 a las 23:22,https://www.yapo.cl/vehiculos/hyundai-accent-2019_88298869,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Puente Alto, Región Metropolitana
Hyundai accent hatchback 2012,Excelente vehiculo vendo por apuro bancario,5900000.0,2012,157000.0,Manual  ,"Santiago,  Región Metropolitana", 02 oct 2023 a las 21:57,https://www.yapo.cl/vehiculos/hyundai-accent-hatchback-2012_88298264,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Santiago, Región Metropolitana
HYUNDAI VERACRUZ 4x4 AÑO 2010,"HYUNDAI VERACRUZ 4x4 AÑO 2010, FULL, AUTOMATICO, ASIENTOS DE CUERO
147.000 KM, DOCUMENTOS AL DIA, TRANSFERENCIA INMEDIATA.
EN MUY BUEN ESTADO.",8500000.0,2010,147000.0,Automático  ,"Cunco,  IX Araucanía", 02 oct 2023 a las 21:52,https://www.yapo.cl/vehiculos/hyundai-veracruz-4x4-ano-2010_88298231,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,VERACRUZ,Cunco, IX Araucanía
Hiunday Accent 2011,"Se vende vehículo Hiunday Accent 2011, por renovación, posee alzavidrios electrico, alarma, aire acondicionado, comando de audio de la radio en el volante, 
Interesados comunicarse al fono, disponible en Concepción",5200000.0,2011,180000.0,Manual  ,"Concepción,  VIII Biobío", 02 oct 2023 a las 21:39,https://www.yapo.cl/vehiculos/hiunday-accent-2011_88298162,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,Concepción, VIII Biobío
Hyundai new tucson 2021,"Hyundai new tucson 2021, full equipo, diesel, único dueño, 25 mil km, mantenciones al día, impecable",22000000.0,2021,25000.0,Automático  ,"Puente Alto,  Región Metropolitana", 02 oct 2023 a las 21:29,https://www.yapo.cl/vehiculos/hyundai-new-tucson-2021_88298086,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,TUCSON,Puente Alto, Región Metropolitana
Hyundai accent hachback 2013 diésel 1.6sello verde,"Vendo Hyundai Accent Hachback Año 2013, Sello Verde, valor $ 5.500.000.- full con transmisión automática, motor 1.6 Diésel, sunroof, mantenciones con aceite LIQUI MOLY y documentación al día hasta año 2024, transferencia inmediata interesados comunicarse al celular y/o WhatsApp, el vehículo cuenta con lo siguiente:

- Sunroof.
- Aire Acondicionado.
- Airbag.
- Frenos ABS.
- Botón de encendido.
- Radio con Pantalla.
- Sensores de retroceso.
- Camara de Retroceso.
- Comandos al volante.
- Llantas de aleación.
- 1er. Dueño.
- Espejos con intermitentes.
- Optimas condiciones estéticas.
- Optimas condiciones mecánicas.
- Listo para transferir.

Valor conversable.",5500000.0,2013,94622.0,Automático  ,"Arica,  XV Arica & Parinacota", 02 oct 2023 a las 21:26,https://www.yapo.cl/vehiculos/hyundai-accent-hachback-2013-diesel-16sello-verde_88298065,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT HACACK,Arica, XV Arica & Parinacota
Hyundai Accent Hatchback 2018,"Única dueña, auto full, en perfecto estado, interior impecable, aire acondicionado,  cámara de retroceso, alzavidrios eléctricos, alarma, cierre centralizado, 2 airbags, 2 juegos de llaves,  llantas, frenos abs, motor 1.4, caja sexta.

Documentos al día, mantenciones al día, revisión vigente hasta julio 2024, batería y neumáticos nuevos (menos de 1 año)",8900000.0,2018,64000.0,Manual  ,"La Florida,  Región Metropolitana", 02 oct 2023 a las 21:05,https://www.yapo.cl/vehiculos/hyundai-accent-hatchback-2018_88297813,2023-10-04 01:41:14.033861,HYUNDAI,Sedán,ACCENT,HYUNDAI,ACCENT,La Florida, Región Metropolitana
